#species: Scientific name.
#average_mira: Average abundance relative to the major isoform by 5% bins.
#framepreserving_proportion: Proportion of frame-preserving spliced variants.
#XerrorBar: Standard deviation on x axis.
#intervalle: Intervalle of the abundance relative to the major isoform.
#Freq: Number of spliced variants by bins.
species	average_mira	framepreserving_proportion	XerrorBar	intervalle	Freq
Trichogramma_pretiosum	0.00363637441797186	0.338983050847458	0.0000112317687372395	(0.00326,0.00399]	354
Trichogramma_pretiosum	0.00445275512455411	0.347457627118644	0.0000146740365679994	(0.00399,0.00496]	354
Trichogramma_pretiosum	0.0054878392920775	0.350140056022409	0.0000165915554794671	(0.00496,0.00602]	357
Trichogramma_pretiosum	0.00678381860554938	0.382436260623229	0.000024526249433697	(0.00602,0.00763]	353
Trichogramma_pretiosum	0.00870478139191992	0.299435028248588	0.0000348907424978435	(0.00763,0.00995]	354
Trichogramma_pretiosum	0.0116344889158923	0.294617563739377	0.0000548671579478714	(0.00995,0.0135]	353
Trichogramma_pretiosum	0.016022178181524	0.369014084507042	0.0000761090637567021	(0.0135,0.0185]	355
Trichogramma_pretiosum	0.0222387549673509	0.424581005586592	0.000122641546467171	(0.0185,0.0263]	358
Trichogramma_pretiosum	0.0338363375213197	0.425824175824176	0.000238373729572738	(0.0263,0.0417]	364
Trichogramma_pretiosum	0.0550414491739807	0.479411764705882	0.000427474738248593	(0.0417,0.0701]	340
Trichogramma_pretiosum	0.0939151392190485	0.610169491525424	0.000883109940572892	(0.0701,0.127]	354
Trichogramma_pretiosum	0.180427649856168	0.768361581920904	0.00191631336793662	(0.127,0.253]	354
Trichogramma_pretiosum	0.364506078963307	0.901408450704225	0.00371932507885844	(0.253,0.496]	355
Polistes_dominula	0.00061356926668241	0.280612244897959	0.0000204639984061232	[3.15e-05,0.0011]	196
Polistes_dominula	0.001608448794128	0.290816326530612	0.000021325902455152	(0.0011,0.00213]	196
Polistes_dominula	0.00274200564171033	0.323076923076923	0.0000271175984045343	(0.00213,0.00338]	195
Polistes_dominula	0.00408507238147058	0.357142857142857	0.0000285516283868066	(0.00338,0.0048]	196
Polistes_dominula	0.00548870293315744	0.346938775510204	0.0000299424634412716	(0.0048,0.00617]	196
Polistes_dominula	0.00713813435079339	0.333333333333333	0.0000398447030560662	(0.00617,0.0081]	195
Polistes_dominula	0.00926037004455261	0.285714285714286	0.0000505335342986538	(0.0081,0.0105]	196
Polistes_dominula	0.0120298098053177	0.285	0.0000684336214831783	(0.0105,0.0137]	200
Polistes_dominula	0.0156603019972946	0.3125	0.0000903361059786047	(0.0137,0.0179]	192
Polistes_dominula	0.0204662026472637	0.294416243654822	0.000108299426797843	(0.0179,0.0233]	197
Polistes_dominula	0.0268403318656107	0.34020618556701	0.000152811089453782	(0.0233,0.0307]	194
Polistes_dominula	0.0355088481243009	0.351758793969849	0.000212484185170753	(0.0307,0.0408]	199
Polistes_dominula	0.0465784433182776	0.38265306122449	0.00025297741847408	(0.0408,0.0526]	196
Polistes_dominula	0.0619934154553185	0.385416666666667	0.000367526469881022	(0.0526,0.0713]	192
Polistes_dominula	0.0814059464235992	0.403061224489796	0.000427659670530313	(0.0713,0.0926]	196
Polistes_dominula	0.109023829764479	0.482051282051282	0.000717513828240022	(0.0926,0.129]	195
Polistes_dominula	0.15165157305865	0.593908629441624	0.000982631821664326	(0.129,0.176]	197
Polistes_dominula	0.209505100318219	0.572164948453608	0.0013437827714778	(0.176,0.242]	194
Polistes_dominula	0.295976023504942	0.695431472081218	0.00240663268650487	(0.242,0.353]	197
Polistes_dominula	0.417473081598528	0.733333333333333	0.00303883650371564	(0.353,0.494]	195
Polistes_canadensis	0.0002110618965771	0.366771159874608	0.00000390552484455607	[9.15e-06,0.000373]	638
Polistes_canadensis	0.000514276301858029	0.297805642633229	0.00000319242107462973	(0.000373,0.000655]	638
Polistes_canadensis	0.000795241584747258	0.329153605015674	0.00000317173131868466	(0.000655,0.000935]	638
Polistes_canadensis	0.00109438966948629	0.288401253918495	0.00000364800084975256	(0.000935,0.00126]	638
Polistes_canadensis	0.00143076822511152	0.3046875	0.00000371556947243949	(0.00126,0.00159]	640
Polistes_canadensis	0.00177888341677409	0.317034700315457	0.00000450271241182196	(0.00159,0.00198]	634
Polistes_canadensis	0.00220476558137431	0.312989045383412	0.00000541233177988864	(0.00198,0.00244]	639
Polistes_canadensis	0.00272364964726866	0.287713841368585	0.0000067052974443336	(0.00244,0.00302]	643
Polistes_canadensis	0.0033401293972295	0.299212598425197	0.00000737341726083018	(0.00302,0.00366]	635
Polistes_canadensis	0.00410945324924546	0.319182389937107	0.0000107573396793205	(0.00366,0.00459]	636
Polistes_canadensis	0.00511839991187546	0.278301886792453	0.0000126994454462773	(0.00459,0.00569]	636
Polistes_canadensis	0.00644996163493208	0.3203125	0.0000184757521093409	(0.00569,0.00733]	640
Polistes_canadensis	0.0083259505244301	0.315457413249211	0.0000241618782566229	(0.00733,0.00943]	634
Polistes_canadensis	0.0108620855166502	0.313479623824451	0.00003655388898131	(0.00943,0.0126]	638
Polistes_canadensis	0.0149063450356364	0.321316614420063	0.0000572277910422275	(0.0126,0.0176]	638
Polistes_canadensis	0.0220832552137824	0.335949764521193	0.000112125258799319	(0.0176,0.0276]	637
Polistes_canadensis	0.0357557279765816	0.3359375	0.000206258412250962	(0.0276,0.0456]	640
Polistes_canadensis	0.0639147417989057	0.374803149606299	0.000483841481614015	(0.0456,0.0888]	635
Polistes_canadensis	0.131987839089145	0.521943573667712	0.00119063919270358	(0.0888,0.191]	638
Polistes_canadensis	0.319772983387509	0.725705329153605	0.00357782466302676	(0.191,0.499]	638
Megachile_rotundata	0.0000565896014920362	0.32112676056338	0.000000762182679286379	[5.79e-07,0.000109]	1775
Megachile_rotundata	0.00015642849089087	0.301801801801802	0.000000643320755576842	(0.000109,0.000202]	1776
Megachile_rotundata	0.000251401392051621	0.311161217587373	0.000000694330491969434	(0.000202,0.000303]	1774
Megachile_rotundata	0.000354470491976773	0.317925591882751	0.000000712804127673922	(0.000303,0.000406]	1774
Megachile_rotundata	0.000460580006951475	0.311373873873874	0.000000773937969888558	(0.000406,0.000518]	1776
Megachile_rotundata	0.000582111007433796	0.310597519729425	0.000000897922115737092	(0.000518,0.000651]	1774
Megachile_rotundata	0.000732081193368311	0.290939786156443	0.00000112073036893234	(0.000651,0.000817]	1777
Megachile_rotundata	0.000909310699911188	0.283220720720721	0.00000131238843919293	(0.000817,0.00101]	1776
Megachile_rotundata	0.00112894824382535	0.285553047404063	0.0000016922377841094	(0.00101,0.00126]	1772
Megachile_rotundata	0.0014180333262646	0.291830985915493	0.00000225777214584572	(0.00126,0.00159]	1775
Megachile_rotundata	0.00179547852961777	0.279751833051325	0.00000296628170338065	(0.00159,0.00203]	1773
Megachile_rotundata	0.00227808191464887	0.291103603603604	0.00000361822114198374	(0.00203,0.00256]	1776
Megachile_rotundata	0.00294066958058653	0.272266065388952	0.00000532584724021359	(0.00256,0.00334]	1774
Megachile_rotundata	0.00387898308665854	0.277903043968433	0.00000801936955938281	(0.00334,0.00451]	1774
Megachile_rotundata	0.00534652132922208	0.267042253521127	0.000012771688862757	(0.00451,0.00638]	1775
Megachile_rotundata	0.0077438516279488	0.258028169014084	0.0000214298711922722	(0.00638,0.00946]	1775
Megachile_rotundata	0.0120155714785315	0.255355129650507	0.0000393792266962583	(0.00946,0.0152]	1774
Megachile_rotundata	0.0218136406031961	0.256338028169014	0.000109365098606291	(0.0152,0.0312]	1775
Megachile_rotundata	0.0509993170525548	0.32169014084507	0.000342945975990535	(0.0312,0.0828]	1775
Megachile_rotundata	0.207536956554674	0.43830985915493	0.00259982405888597	(0.0828,0.498]	1775
Bombus_terrestris	0.0000464259058549263	0.329499323410014	0.000000722454619105887	[4.1e-07,9.38e-05]	1478
Bombus_terrestris	0.000137417640351969	0.307848443843031	0.00000066381638069445	(9.38e-05,0.000179]	1478
Bombus_terrestris	0.000220236332156021	0.309620596205962	0.000000630178775351862	(0.000179,0.000263]	1476
Bombus_terrestris	0.000306372861440454	0.302640487474611	0.000000682630597083857	(0.000263,0.000352]	1477
Bombus_terrestris	0.000399380947514099	0.292484766418416	0.000000714280075495483	(0.000352,0.000448]	1477
Bombus_terrestris	0.000504598512803504	0.293838862559242	0.000000825013348038281	(0.000448,0.00056]	1477
Bombus_terrestris	0.000626817433478688	0.299255247122546	0.00000100456028166084	(0.00056,0.000695]	1477
Bombus_terrestris	0.000773348475612842	0.295070898041864	0.00000121096042294137	(0.000695,0.000858]	1481
Bombus_terrestris	0.000959656419412764	0.273220338983051	0.00000160029567013799	(0.000858,0.00107]	1475
Bombus_terrestris	0.00119438606677189	0.301016949152542	0.00000187602460376406	(0.00107,0.00132]	1475
Bombus_terrestris	0.00149000301888898	0.280026990553306	0.0000026538986337506	(0.00132,0.00168]	1482
Bombus_terrestris	0.00190939125601075	0.271186440677966	0.00000356967896119958	(0.00168,0.00216]	1475
Bombus_terrestris	0.00247122526525958	0.26865671641791	0.00000499146898925936	(0.00216,0.00282]	1474
Bombus_terrestris	0.00328906661071567	0.307848443843031	0.0000074824507193539	(0.00282,0.00383]	1478
Bombus_terrestris	0.0046311370738255	0.277777777777778	0.0000131203350653675	(0.00383,0.00556]	1476
Bombus_terrestris	0.00685465124155503	0.298578199052133	0.0000214605729620061	(0.00556,0.00844]	1477
Bombus_terrestris	0.0109492327892186	0.27758970886933	0.000041359956127731	(0.00844,0.0141]	1477
Bombus_terrestris	0.0198708462636666	0.296547054840894	0.000104287580271863	(0.0141,0.0279]	1477
Bombus_terrestris	0.0471825084820801	0.316858496953284	0.000388571562083659	(0.0279,0.0818]	1477
Bombus_terrestris	0.215609869301271	0.543978349120433	0.0030010171159468	(0.0818,0.498]	1478
Apis_florea	0.000784571739100334	0.342465753424658	0.0000268422024245068	[1.25e-05,0.00154]	292
Apis_florea	0.00220358903363419	0.273972602739726	0.0000234720641094863	(0.00154,0.00288]	292
Apis_florea	0.00354626670874876	0.323024054982818	0.0000220818576019136	(0.00288,0.00424]	291
Apis_florea	0.00489681148390257	0.238907849829352	0.0000230050999475059	(0.00424,0.00556]	293
Apis_florea	0.0062655047890795	0.30976430976431	0.0000237838489217777	(0.00556,0.00699]	297
Apis_florea	0.00777253162031398	0.314685314685315	0.0000247470036798038	(0.00699,0.00851]	286
Apis_florea	0.00947639425988596	0.225589225589226	0.0000299843252094706	(0.00851,0.0103]	297
Apis_florea	0.0113728188988124	0.284722222222222	0.0000345098113308554	(0.0103,0.0123]	288
Apis_florea	0.0136861945224722	0.263513513513513	0.0000433071792521461	(0.0123,0.0149]	296
Apis_florea	0.0164509331962926	0.274509803921569	0.0000491129295841565	(0.0149,0.0179]	306
Apis_florea	0.0194619192700563	0.254612546125461	0.0000535471256772755	(0.0179,0.0209]	271
Apis_florea	0.0231501962436094	0.256756756756757	0.0000797956040207104	(0.0209,0.0256]	296
Apis_florea	0.0290754506623055	0.293918918918919	0.000117379685372979	(0.0256,0.0323]	296
Apis_florea	0.0361223168710335	0.242320819112628	0.000130965582518181	(0.0323,0.04]	293
Apis_florea	0.0463462585079547	0.297658862876254	0.000210495118276673	(0.04,0.0526]	299
Apis_florea	0.0601310258321019	0.299270072992701	0.00026105443638674	(0.0526,0.0679]	274
Apis_florea	0.0791107295371493	0.332191780821918	0.000421264835559127	(0.0679,0.0916]	292
Apis_florea	0.110735739716787	0.428082191780822	0.000760872418942593	(0.0916,0.138]	292
Apis_florea	0.179956802640596	0.402061855670103	0.00167698130403464	(0.138,0.238]	291
Apis_florea	0.338760614426357	0.585616438356164	0.00429522263884111	(0.238,0.494]	292
Apis_mellifera	0.0000820447475132111	0.347434743474347	0.00000136798407255585	[5.87e-07,0.000162]	1111
Apis_mellifera	0.000235036441090775	0.320143884892086	0.00000123668886738172	(0.000162,0.000306]	1112
Apis_mellifera	0.000376299717399167	0.300900900900901	0.00000124096814939653	(0.000306,0.000448]	1110
Apis_mellifera	0.000522574698587057	0.314414414414414	0.00000131348850840287	(0.000448,0.000598]	1110
Apis_mellifera	0.000681052225326119	0.322232223222322	0.00000146048002167155	(0.000598,0.000766]	1111
Apis_mellifera	0.000858467172069219	0.303956834532374	0.00000166019546401864	(0.000766,0.000956]	1112
Apis_mellifera	0.00107112048019369	0.29009009009009	0.00000201882262405439	(0.000956,0.00119]	1110
Apis_mellifera	0.00132374158215748	0.313231323132313	0.00000229964206385116	(0.00119,0.00146]	1111
Apis_mellifera	0.0016368501011065	0.31390134529148	0.00000312531096934749	(0.00146,0.00181]	1115
Apis_mellifera	0.00202033381493819	0.295126353790614	0.00000362002495872296	(0.00181,0.00225]	1108
Apis_mellifera	0.00252631668596304	0.299368800721371	0.00000496424352672324	(0.00225,0.00284]	1109
Apis_mellifera	0.00322352617794214	0.288789237668161	0.00000725359423312621	(0.00284,0.00368]	1115
Apis_mellifera	0.00421484343649972	0.288426763110307	0.0000100730698428367	(0.00368,0.00481]	1106
Apis_mellifera	0.00560888574205254	0.268226822682268	0.0000142466280186575	(0.00481,0.00645]	1111
Apis_mellifera	0.00774164897740137	0.268468468468468	0.000023838260387733	(0.00645,0.00922]	1110
Apis_mellifera	0.0113750128281686	0.280828082808281	0.000042609873287155	(0.00922,0.014]	1111
Apis_mellifera	0.0179938666587851	0.253825382538254	0.0000764907427670071	(0.014,0.023]	1111
Apis_mellifera	0.0319493661168364	0.290990990990991	0.000184769855452382	(0.023,0.0453]	1110
Apis_mellifera	0.0756053039340798	0.381294964028777	0.000654627980538903	(0.0453,0.122]	1112
Apis_mellifera	0.25788548486664	0.561261261261261	0.00310760744423435	(0.122,0.499]	1110
Apis_cerana	0.00012694724087276	0.347240915208614	0.00000263801985725088	[2.64e-06,0.000246]	743
Apis_cerana	0.000357223674188642	0.355316285329744	0.000002312971885457	(0.000246,0.000466]	743
Apis_cerana	0.000586843846165894	0.303234501347709	0.00000261115858157806	(0.000466,0.000716]	742
Apis_cerana	0.000863192749284537	0.321236559139785	0.00000302117984221471	(0.000716,0.00101]	744
Apis_cerana	0.00115940644309188	0.31628532974428	0.00000347180793312247	(0.00101,0.00133]	743
Apis_cerana	0.00153278379275125	0.30188679245283	0.00000441812557530977	(0.00133,0.00175]	742
Apis_cerana	0.00199003047365267	0.304172274562584	0.00000511768376182066	(0.00175,0.00224]	743
Apis_cerana	0.00251781348129689	0.309236947791165	0.00000595681526005073	(0.00224,0.0028]	747
Apis_cerana	0.00316805326033323	0.26865671641791	0.00000833494121991523	(0.0028,0.00359]	737
Apis_cerana	0.00407831476839295	0.27041499330656	0.0000103305605133849	(0.00359,0.00457]	747
Apis_cerana	0.00512036750748397	0.348238482384824	0.0000124176536562275	(0.00457,0.00577]	738
Apis_cerana	0.0065635026582272	0.286675639300135	0.0000176348249581443	(0.00577,0.00744]	743
Apis_cerana	0.00849194842125424	0.318059299191375	0.0000238916576591846	(0.00744,0.00974]	742
Apis_cerana	0.0114278646796632	0.297442799461642	0.0000371000742141861	(0.00974,0.0133]	743
Apis_cerana	0.015631440725003	0.318607764390897	0.0000544000661926715	(0.0133,0.0185]	747
Apis_cerana	0.0225980635790538	0.323848238482385	0.0000945700773647867	(0.0185,0.0274]	738
Apis_cerana	0.0351093708624565	0.316353887399464	0.0001796101035815	(0.0274,0.0444]	746
Apis_cerana	0.0595768901394362	0.335135135135135	0.000375985358067253	(0.0444,0.08]	740
Apis_cerana	0.1183617231203	0.402964959568733	0.000990355584169453	(0.08,0.178]	742
Apis_cerana	0.306156122464802	0.58950201884253	0.00333262089081538	(0.178,0.497]	743
Harpegnathos_saltator	0.0000910053117685755	0.340713407134071	0.00000165239819055415	[1.27e-06,0.000169]	813
Harpegnathos_saltator	0.000241910520374294	0.335793357933579	0.0000014122787730388	(0.000169,0.000313]	813
Harpegnathos_saltator	0.000392919926133992	0.311274509803922	0.00000158889648074891	(0.000313,0.000467]	816
Harpegnathos_saltator	0.000545653903578421	0.307407407407407	0.00000162333935202828	(0.000467,0.000631]	810
Harpegnathos_saltator	0.000718148209069942	0.323493234932349	0.0000018217767168712	(0.000631,0.000815]	813
Harpegnathos_saltator	0.000912690504225121	0.328413284132841	0.00000203999448283578	(0.000815,0.00102]	813
Harpegnathos_saltator	0.00114488329917339	0.322303921568627	0.00000259196972085147	(0.00102,0.00128]	816
Harpegnathos_saltator	0.00142440922035352	0.325925925925926	0.00000299173633714539	(0.00128,0.00158]	810
Harpegnathos_saltator	0.0017679243013068	0.297066014669927	0.00000406493664337247	(0.00158,0.00197]	818
Harpegnathos_saltator	0.0021951313872357	0.342821782178218	0.00000450523809577472	(0.00197,0.00242]	808
Harpegnathos_saltator	0.00272751137239596	0.294334975369458	0.00000668704208483701	(0.00242,0.00309]	812
Harpegnathos_saltator	0.00349125678241928	0.30958230958231	0.00000890936570214238	(0.00309,0.00395]	814
Harpegnathos_saltator	0.00455714364484071	0.304187192118227	0.0000126743155518135	(0.00395,0.00523]	812
Harpegnathos_saltator	0.00610588052476058	0.327183271832718	0.00001864851058856	(0.00523,0.00709]	813
Harpegnathos_saltator	0.00842422692917229	0.335380835380835	0.0000296825048425755	(0.00709,0.01]	814
Harpegnathos_saltator	0.0127384538192714	0.324723247232472	0.0000606195577661814	(0.01,0.016]	813
Harpegnathos_saltator	0.0217263061535737	0.307692307692308	0.000135584603570586	(0.016,0.0294]	819
Harpegnathos_saltator	0.0441110133061879	0.375930521091811	0.000352165756400463	(0.0294,0.0635]	806
Harpegnathos_saltator	0.10291425797439	0.535055350553506	0.000984032251802792	(0.0635,0.161]	813
Harpegnathos_saltator	0.295134881769911	0.708487084870849	0.00326034352753818	(0.161,0.497]	813
Linepithema_humile	0.0000972249281248774	0.361894024802706	0.00000193767817614581	[1.99e-06,0.000198]	887
Linepithema_humile	0.000284983489887248	0.343502824858757	0.00000159503225233876	(0.000198,0.000364]	885
Linepithema_humile	0.000439433876722835	0.317155756207675	0.00000148389947680208	(0.000364,0.000516]	886
Linepithema_humile	0.0005904605737531	0.295711060948081	0.00000144585246932635	(0.000516,0.000667]	886
Linepithema_humile	0.000749200415542589	0.327313769751693	0.00000160415238784051	(0.000667,0.000833]	886
Linepithema_humile	0.000921143517995163	0.283295711060948	0.00000182753284640583	(0.000833,0.00102]	886
Linepithema_humile	0.00113861776681752	0.32392776523702	0.00000230791593735277	(0.00102,0.00126]	886
Linepithema_humile	0.00139112133024293	0.304740406320542	0.00000263803032131931	(0.00126,0.00153]	886
Linepithema_humile	0.00170924246974189	0.329954954954955	0.00000344287886452755	(0.00153,0.0019]	888
Linepithema_humile	0.00210742667661511	0.278153153153153	0.00000412832957410402	(0.0019,0.00234]	888
Linepithema_humile	0.0026171067697167	0.290723981900453	0.00000557371974908688	(0.00234,0.00292]	884
Linepithema_humile	0.00331302186230599	0.292792792792793	0.00000790710910101373	(0.00292,0.00373]	888
Linepithema_humile	0.00426294150225177	0.3140589569161	0.0000109360973671774	(0.00373,0.00486]	882
Linepithema_humile	0.00561673031442599	0.305524239007892	0.0000157235972074924	(0.00486,0.00647]	887
Linepithema_humile	0.00786088772550285	0.31638418079096	0.0000292216317035641	(0.00647,0.00949]	885
Linepithema_humile	0.0118901065419966	0.300225733634311	0.0000519473142730075	(0.00949,0.0149]	886
Linepithema_humile	0.019573072728627	0.352144469525959	0.000106157982541624	(0.0149,0.0257]	886
Linepithema_humile	0.0374000039201636	0.341986455981941	0.000273927659126186	(0.0257,0.0538]	886
Linepithema_humile	0.0856356551487529	0.479683972911964	0.000790931021708134	(0.0538,0.138]	886
Linepithema_humile	0.273837877903601	0.700902934537246	0.00327394498041924	(0.138,0.5]	886
Camponotus_floridanus	0.000244602171296284	0.368653421633554	0.00000695559393894865	[1.7e-05,0.000509]	453
Camponotus_floridanus	0.000789174035583919	0.317880794701987	0.00000726038964904231	(0.000509,0.00105]	453
Camponotus_floridanus	0.00130701356448468	0.311946902654867	0.00000662042271118936	(0.00105,0.00156]	452
Camponotus_floridanus	0.00183567415880288	0.324503311258278	0.00000748835215605698	(0.00156,0.00212]	453
Camponotus_floridanus	0.0024314217847105	0.292576419213974	0.00000866963919812971	(0.00212,0.00276]	458
Camponotus_floridanus	0.00311255949493538	0.342281879194631	0.00000973855690401973	(0.00276,0.00347]	447
Camponotus_floridanus	0.00384707885845458	0.298245614035088	0.0000109334690702107	(0.00347,0.00426]	456
Camponotus_floridanus	0.00479188992134663	0.276923076923077	0.0000144007775595851	(0.00426,0.00535]	455
Camponotus_floridanus	0.00594901362316498	0.316258351893096	0.000016630358660352	(0.00535,0.00656]	449
Camponotus_floridanus	0.0073521354458435	0.281659388646288	0.0000215505956854707	(0.00656,0.00813]	458
Camponotus_floridanus	0.00913254892824856	0.30242825607064	0.0000284066725850012	(0.00813,0.0102]	453
Camponotus_floridanus	0.0115803383999736	0.285714285714286	0.0000376939407963095	(0.0102,0.013]	455
Camponotus_floridanus	0.0150072001771448	0.313769751693002	0.0000555302263095814	(0.013,0.0172]	443
Camponotus_floridanus	0.0198146958867751	0.323144104803493	0.0000788418491745197	(0.0172,0.023]	458
Camponotus_floridanus	0.0277879117149462	0.352549889135255	0.000133972117215338	(0.023,0.0328]	451
Camponotus_floridanus	0.0400846437342407	0.33184855233853	0.000228963145628072	(0.0328,0.0498]	449
Camponotus_floridanus	0.0632415850094604	0.410596026490066	0.000380627419369279	(0.0498,0.0786]	453
Camponotus_floridanus	0.102917880178641	0.495575221238938	0.000751658370757984	(0.0786,0.134]	452
Camponotus_floridanus	0.189651415157361	0.596026490066225	0.00172646835790543	(0.134,0.256]	453
Camponotus_floridanus	0.358588797293603	0.719646799116998	0.00321911927558659	(0.256,0.497]	453
Pogonomyrmex_barbatus	0.00016056183658696	0.303496503496503	0.0000029706754051028	[5.06e-06,0.000296]	715
Pogonomyrmex_barbatus	0.000409365139305512	0.309957924263675	0.00000253076700505378	(0.000296,0.000528]	713
Pogonomyrmex_barbatus	0.000638856416640678	0.335195530726257	0.00000235319872608805	(0.000528,0.000742]	716
Pogonomyrmex_barbatus	0.000863923111666879	0.268156424581006	0.00000257749514964688	(0.000742,0.000978]	716
Pogonomyrmex_barbatus	0.00110871487567047	0.300699300699301	0.00000282595835766291	(0.000978,0.00124]	715
Pogonomyrmex_barbatus	0.00137023724064256	0.269393511988717	0.0000029899922366797	(0.00124,0.00151]	709
Pogonomyrmex_barbatus	0.00168467600092445	0.288515406162465	0.00000395280421122144	(0.00151,0.00188]	714
Pogonomyrmex_barbatus	0.00208525511531435	0.282913165266106	0.00000455896430320527	(0.00188,0.0023]	714
Pogonomyrmex_barbatus	0.00255300592324606	0.306518723994452	0.00000561975953357783	(0.0023,0.00281]	721
Pogonomyrmex_barbatus	0.00311230005596207	0.302687411598303	0.00000671012038060258	(0.00281,0.00344]	707
Pogonomyrmex_barbatus	0.00383798424786061	0.276297335203366	0.00000900266374405365	(0.00344,0.00429]	713
Pogonomyrmex_barbatus	0.00482891891068193	0.284313725490196	0.0000120517476914701	(0.00429,0.00542]	714
Pogonomyrmex_barbatus	0.00615596238916072	0.30952380952381	0.0000171011591679625	(0.00542,0.00703]	714
Pogonomyrmex_barbatus	0.00805242417924416	0.303072625698324	0.0000244119520131284	(0.00703,0.0093]	716
Pogonomyrmex_barbatus	0.0110723842199505	0.297752808988764	0.0000414498441333066	(0.0093,0.0132]	712
Pogonomyrmex_barbatus	0.0159767577995838	0.290055248618785	0.0000649205581075267	(0.0132,0.0192]	724
Pogonomyrmex_barbatus	0.0250090497299369	0.287943262411348	0.000138771183064213	(0.0192,0.0319]	705
Pogonomyrmex_barbatus	0.0453738417954704	0.335203366058906	0.000348792100953639	(0.0319,0.0641]	713
Pogonomyrmex_barbatus	0.104929979851379	0.463585434173669	0.00110628420401431	(0.0641,0.163]	714
Pogonomyrmex_barbatus	0.299724757710024	0.669467787114846	0.00355397617959084	(0.163,0.497]	714
Acromyrmex_echinatior	0.0000643700801759974	0.329803328290469	0.00000161170792526965	[1.11e-06,0.000145]	661
Acromyrmex_echinatior	0.000233648332356933	0.265151515151515	0.00000205619670850196	(0.000145,0.000329]	660
Acromyrmex_echinatior	0.000426082194444299	0.310606060606061	0.00000225584559723982	(0.000329,0.000525]	660
Acromyrmex_echinatior	0.000641863538103462	0.325264750378215	0.00000272449065900381	(0.000525,0.000769]	661
Acromyrmex_echinatior	0.000905112480747949	0.28030303030303	0.00000319578023797481	(0.000769,0.00105]	660
Acromyrmex_echinatior	0.00121075018165044	0.307575757575758	0.00000383271196625935	(0.00105,0.00139]	660
Acromyrmex_echinatior	0.00158431897765333	0.307575757575758	0.00000462720524703656	(0.00139,0.0018]	660
Acromyrmex_echinatior	0.00205159804705468	0.29500756429652	0.00000594400873437589	(0.0018,0.00233]	661
Acromyrmex_echinatior	0.00266157725464465	0.272727272727273	0.00000754040800558979	(0.00233,0.003]	660
Acromyrmex_echinatior	0.00346055981951888	0.27231467473525	0.0000104226827006647	(0.003,0.00394]	661
Acromyrmex_echinatior	0.00450826397087386	0.282904689863843	0.0000132524425863742	(0.00394,0.0051]	661
Acromyrmex_echinatior	0.00583356323555634	0.305007587253414	0.0000173269984739636	(0.0051,0.00663]	659
Acromyrmex_echinatior	0.00768444973590096	0.289393939393939	0.0000243208848404548	(0.00663,0.00881]	660
Acromyrmex_echinatior	0.0102316473552876	0.236363636363636	0.0000343179350939926	(0.00881,0.0119]	660
Acromyrmex_echinatior	0.0143681883466525	0.294910179640719	0.0000596117621794536	(0.0119,0.0172]	668
Acromyrmex_echinatior	0.0208898385374672	0.264525993883792	0.0000914770535855336	(0.0172,0.0255]	654
Acromyrmex_echinatior	0.032519565123244	0.288315629742033	0.000181120948843849	(0.0255,0.0418]	659
Acromyrmex_echinatior	0.0590624622610426	0.336363636363636	0.000424297322074852	(0.0418,0.0797]	660
Acromyrmex_echinatior	0.117393085291993	0.472727272727273	0.00103149295741648	(0.0797,0.174]	660
Acromyrmex_echinatior	0.306060120872208	0.64750378214826	0.0035496930487178	(0.174,0.498]	661
Solenopsis_invicta	0.000273947622067058	0.332613390928726	0.0000074049284761623	[5.56e-06,0.000537]	463
Solenopsis_invicta	0.000775029912112285	0.253246753246753	0.00000595824247876557	(0.000537,0.000986]	462
Solenopsis_invicta	0.00118009956207791	0.30752688172043	0.00000496149935779299	(0.000986,0.00137]	465
Solenopsis_invicta	0.0016021275907307	0.31304347826087	0.00000654481360066843	(0.00137,0.00186]	460
Solenopsis_invicta	0.00206811949945495	0.294372294372294	0.00000596855505933077	(0.00186,0.0023]	462
Solenopsis_invicta	0.00255519282390556	0.3	0.00000682562462640709	(0.0023,0.0028]	470
Solenopsis_invicta	0.00307035006016695	0.287912087912088	0.00000766493480621029	(0.0028,0.00338]	455
Solenopsis_invicta	0.0037392025880969	0.298056155507559	0.00000984993671895062	(0.00338,0.0041]	463
Solenopsis_invicta	0.0045398390276834	0.296774193548387	0.0000120970302613324	(0.0041,0.005]	465
Solenopsis_invicta	0.00559250131473863	0.294117647058824	0.0000161776299623106	(0.005,0.0062]	459
Solenopsis_invicta	0.00692305605685331	0.313852813852814	0.0000196405216662812	(0.0062,0.00768]	462
Solenopsis_invicta	0.00856233346275408	0.297008547008547	0.0000244477428105905	(0.00768,0.00952]	468
Solenopsis_invicta	0.0109078748709566	0.269978401727862	0.0000375655437912268	(0.00952,0.0123]	463
Solenopsis_invicta	0.0143252384452605	0.310722100656455	0.0000548362139449027	(0.0123,0.0165]	457
Solenopsis_invicta	0.0198320329342563	0.297008547008547	0.0000915703721078282	(0.0165,0.0233]	468
Solenopsis_invicta	0.0287088056097018	0.342105263157895	0.000166141991380002	(0.0233,0.0355]	456
Solenopsis_invicta	0.0460842419014104	0.36965811965812	0.000321719839908321	(0.0355,0.0588]	468
